f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc
6.760829750000000615e+01,9.868187999999999960e-02,1.528539300000005596e+00,-3.677328106000000219e+01
6.918309709999999768e+01,1.027330900000000824e-01,1.553327700000011191e+00,-3.660068021000000016e+01
7.079457840000000601e+01,1.069244099999999698e-01,1.578040999999984706e+00,-3.642926190000000020e+01
7.244359599999999944e+01,1.112584299999999082e-01,1.602643100000022969e+00,-3.625907355999999737e+01
7.413102410000000475e+01,1.157375499999999668e-01,1.627096300000005158e+00,-3.609016410000000263e+01
7.585775750000000528e+01,1.203639599999997145e-01,1.651360199999999168e+00,-3.592258385999999604e+01
7.762471170000000598e+01,1.251396599999998749e-01,1.675392999999985477e+00,-3.575638520999999770e+01
7.943282349999999781e+01,1.300664099999999657e-01,1.699150400000007721e+00,-3.559162209999999504e+01
8.128305159999999319e+01,1.351456899999998740e-01,1.722584299999994073e+00,-3.542835034000000149e+01
8.317637709999999629e+01,1.403786900000003612e-01,1.745648299999999153e+00,-3.526662749999999846e+01
8.511380379999999946e+01,1.457662499999998751e-01,1.768290699999994331e+00,-3.510651311000000163e+01
8.709635900000000674e+01,1.513088800000002010e-01,1.790458300000011604e+00,-3.494806859999999915e+01
8.912509380000000192e+01,1.570066599999999646e-01,1.812095999999996820e+00,-3.479135750999999743e+01
9.120108390000000043e+01,1.628592599999998392e-01,1.833147300000007363e+00,-3.463644531999999998e+01
9.332543010000000550e+01,1.688658699999998625e-01,1.853553400000009788e+00,-3.448339951999999897e+01
9.549925860000000455e+01,1.750251599999996799e-01,1.873252799999988838e+00,-3.433229009000000076e+01
9.772372210000000337e+01,1.813352500000000589e-01,1.892184499999984837e+00,-3.418318908999999906e+01
1.000000000000000000e+02,1.877937100000002246e-01,1.910281800000007024e+00,-3.403617064000000170e+01
