f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc
6.760829750000000615e+01,8.818964999999989729e-02,1.276667500000002065e+00,-3.824186167000000580e+01
6.918309709999999768e+01,9.182913999999997579e-02,1.296783199999993030e+00,-3.806825029000000171e+01
7.079457840000000601e+01,9.559609999999985064e-02,1.316780100000016773e+00,-3.789578990000000402e+01
7.244359599999999944e+01,9.949301999999993207e-02,1.336623900000006415e+00,-3.772452824999999876e+01
7.413102410000000475e+01,1.035222100000001699e-01,1.356278099999997266e+00,-3.755451469000000486e+01
7.585775750000000528e+01,1.076858300000000934e-01,1.375704299999995328e+00,-3.738580061000000399e+01
7.762471170000000598e+01,1.119858400000000032e-01,1.394861800000001040e+00,-3.721843944999999820e+01
7.943282349999999781e+01,1.164239799999999825e-01,1.413707299999998668e+00,-3.705248660000000172e+01
8.128305159999999319e+01,1.210017799999998367e-01,1.432196799999985615e+00,-3.688799994999999399e+01
8.317637709999999629e+01,1.257204599999997008e-01,1.450282200000003741e+00,-3.672503918000000311e+01
8.511380379999999946e+01,1.305809600000000792e-01,1.467914900000010903e+00,-3.656366690999999491e+01
8.709635900000000674e+01,1.355838700000000507e-01,1.485041099999989456e+00,-3.640394798999999892e+01
8.912509380000000192e+01,1.407293900000001763e-01,1.501609200000018518e+00,-3.624594991000000022e+01
9.120108390000000043e+01,1.460173600000000960e-01,1.517560899999978119e+00,-3.608974322999999629e+01
9.332543010000000550e+01,1.514470999999999457e-01,1.532838799999979074e+00,-3.593540111000000081e+01
9.549925860000000455e+01,1.570174800000003756e-01,1.547382799999979852e+00,-3.578300014999999945e+01
9.772372210000000337e+01,1.627268000000001713e-01,1.561129300000004605e+00,-3.563261998000000119e+01
1.000000000000000000e+02,1.685728099999996843e-01,1.574014599999998154e+00,-3.548434385000000191e+01
