f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc
6.760829750000000615e+01,3.119371000000015215e-02,3.029113999999992757e-01,-4.990890579999999943e+01
6.918309709999999768e+01,3.246409000000016754e-02,3.071218999999985044e-01,-4.971609214000000065e+01
7.079457840000000601e+01,3.377769999999991057e-02,3.112717000000202461e-01,-4.952362573999999995e+01
7.244359599999999944e+01,3.513534000000007040e-02,3.153512000000091575e-01,-4.933152268999999990e+01
7.413102410000000475e+01,3.653770999999972346e-02,3.193514000000163833e-01,-4.913979948000000064e+01
7.585775750000000528e+01,3.798547000000018770e-02,3.232659000000239757e-01,-4.894847331000000423e+01
7.762471170000000598e+01,3.947925000000029883e-02,3.270833999999922526e-01,-4.875756140999999388e+01
7.943282349999999781e+01,4.101960000000026696e-02,3.307947999999782951e-01,-4.856708179999999686e+01
8.128305159999999319e+01,4.260700000000028353e-02,3.343915000000095006e-01,-4.837705265999999682e+01
8.317637709999999629e+01,4.424187000000001646e-02,3.378647000000114531e-01,-4.818749231999999694e+01
8.511380379999999946e+01,4.592453000000018548e-02,3.412044000000094002e-01,-4.799841961999999995e+01
8.709635900000000674e+01,4.765523000000015941e-02,3.444004000000120413e-01,-4.780985305000000096e+01
8.912509380000000192e+01,4.943416000000011579e-02,3.474439999999958673e-01,-4.762181137000000319e+01
9.120108390000000043e+01,5.126136999999975075e-02,3.503266000000166969e-01,-4.743431293000000437e+01
9.332543010000000550e+01,5.313686999999944760e-02,3.530390999999895030e-01,-4.724737557000000265e+01
9.549925860000000455e+01,5.506051999999961311e-02,3.555719000000010510e-01,-4.706101655999999878e+01
9.772372210000000337e+01,5.703214000000045303e-02,3.579176000000074964e-01,-4.687525243000000330e+01
1.000000000000000000e+02,5.905140999999947127e-02,3.600694000000146389e-01,-4.669009832999999787e+01
